timestamp,phase,scenario,speed_kmh,event,details
1771687276.11,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.16,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.21,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.26,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.31,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.36,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.41,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.46,4,WEBSOCKET,0.01,WS_SEND,"{""phase"": 4, ""speed"": 0.01, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.52,4,WEBSOCKET,0.01,WS_SEND,"{""phase"": 4, ""speed"": 0.01, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.57,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.63,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.68,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.73,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.78,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.84,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.89,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687276.95,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.0,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.06,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.11,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.16,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.21,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.27,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.33,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.38,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.44,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.49,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.54,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.59,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.64,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.7,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.75,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.8,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.85,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.9,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687277.95,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.0,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.05,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.1,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.16,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.21,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.26,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.32,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.37,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.42,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.47,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.5,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.55,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.61,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.66,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.72,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.77,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.83,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.88,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.93,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687278.98,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.03,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.08,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.13,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.19,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.24,4,WEBSOCKET,0.01,WS_SEND,"{""phase"": 4, ""speed"": 0.01, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.29,4,WEBSOCKET,0.01,WS_SEND,"{""phase"": 4, ""speed"": 0.01, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.34,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.4,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.45,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.51,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.56,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.61,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.67,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.72,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.77,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.82,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.87,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.92,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687279.98,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.04,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.09,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.15,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.2,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.25,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.3,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.36,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.41,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.47,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.52,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.57,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.62,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.68,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.73,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.78,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.83,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.88,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.93,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687280.98,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.03,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.08,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.14,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.19,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.24,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.3,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.33,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.38,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.43,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
